"time","place","change","tree.leaves.count delta"
"2022-08-09T16:56:26.224","{▷, send reminder, make delivery}|{☐, send invoice, place order}","LeafAdditionEvent","1"
"2022-08-09T16:56:26.224","{place order, pay, make delivery}|{pay, send reminder}","LeafRemovalEvent","-1"
"2022-08-09T16:56:26.224","{place order, pay, make delivery}|{pay, send reminder, send invoice}","LeafAdditionEvent","1"
"2022-08-09T16:56:26.224","{place order, pay, make delivery}|{pay, send reminder, place order}","LeafAdditionEvent","1"
"2022-08-09T16:56:26.224","{place order, pay, make delivery}|{pay, place order}","LeafRemovalEvent","-1"
"2022-08-09T16:56:26.224","{▷, send invoice, pay}|{☐, place order}","LeafRemovalEvent","-1"
"2022-08-09T16:56:26.224","{send reminder}|{☐, make delivery, pay, cancel order}","LeafRemovalEvent","-1"
"2022-08-09T16:56:26.224","{send reminder}|{☐, make delivery, pay, cancel order, send reminder}","LeafAdditionEvent","1"
"2022-08-09T16:56:26.224","{send reminder}|{☐, make delivery, pay, cancel order, send invoice}","LeafAdditionEvent","1"
"2022-08-09T16:56:26.224","{send reminder}|{☐, make delivery, pay, cancel order, place order}","LeafAdditionEvent","1"
"2022-08-09T16:56:26.224","{send reminder}|{☐, make delivery, pay, send reminder}","LeafRemovalEvent","-1"
"2022-08-09T16:56:26.224","{▷, send reminder, pay, make delivery}|{☐}","LeafRemovalEvent","-1"
"2022-08-09T16:56:26.224","{▷, send reminder, pay, make delivery}|{☐, make delivery}","LeafAdditionEvent","1"
"2022-08-09T16:56:26.224","{▷, send reminder, pay, make delivery}|{☐, pay}","LeafAdditionEvent","1"
"2022-08-09T16:56:26.224","{▷, send reminder, pay, make delivery}|{☐, cancel order}","LeafAdditionEvent","1"
"2022-08-09T16:56:26.224","{▷, send reminder, pay, make delivery}|{☐, send reminder}","LeafAdditionEvent","1"
"2022-08-09T16:56:26.224","{▷, send reminder, pay, make delivery}|{☐, send invoice}","LeafAdditionEvent","1"
"2022-08-09T16:56:26.224","{▷, send reminder, pay, make delivery}|{☐, place order}","LeafAdditionEvent","1"
"2022-08-09T16:56:26.224","{place order}|{make delivery, cancel order, send reminder, send invoice}","LeafRemovalEvent","-1"
"2022-08-09T16:56:26.224","{send reminder}|{☐, make delivery, pay, place order}","LeafRemovalEvent","-1"
"2022-08-09T16:56:26.224","{place order, send invoice, pay}|{send reminder, send invoice}","LeafRemovalEvent","-1"
"2022-08-09T16:56:26.224","{place order, send invoice, pay}|{send reminder, send invoice, place order}","LeafAdditionEvent","1"
"2022-08-09T16:56:26.224","{▷, send reminder, pay}|{☐, place order}","LeafRemovalEvent","-1"
"2022-08-09T16:56:26.224","{send reminder}|{☐, make delivery, cancel order, send reminder}","LeafRemovalEvent","-1"
"2022-08-09T16:56:26.224","{▷, place order, send invoice}|{☐, make delivery}","LeafRemovalEvent","-1"
"2022-08-09T16:56:26.224","{▷, place order, send invoice}|{☐, make delivery, pay}","LeafAdditionEvent","1"
"2022-08-09T16:56:26.224","{▷, place order, send invoice}|{☐, make delivery, cancel order}","LeafAdditionEvent","1"
"2022-08-09T16:56:26.224","{▷, place order, send invoice}|{☐, make delivery, send reminder}","LeafAdditionEvent","1"
"2022-08-09T16:56:26.224","{▷, place order, send invoice}|{☐, make delivery, send invoice}","LeafAdditionEvent","1"
"2022-08-09T16:56:26.224","{▷, place order, send invoice}|{☐, make delivery, place order}","LeafAdditionEvent","1"
"2022-08-09T16:56:26.224","{send invoice, send reminder, pay}|{cancel order, place order}","LeafRemovalEvent","-1"
"2022-08-09T16:56:26.224","{send invoice, cancel order, pay}|{☐, place order}","LeafRemovalEvent","-1"
"2022-08-09T16:56:26.224","{▷, cancel order, pay}|{☐, send invoice}","LeafRemovalEvent","-1"
"2022-08-09T16:56:26.224","{▷, cancel order, pay}|{☐, send invoice, place order}","LeafAdditionEvent","1"
"2022-08-09T16:56:26.224","{▷, cancel order, pay}|{☐, place order}","LeafRemovalEvent","-1"
"2022-08-09T16:56:26.224","{▷, place order, send invoice}|{☐, pay}","LeafRemovalEvent","-1"
"2022-08-09T16:56:26.224","{▷, place order, send invoice}|{☐, pay, cancel order}","LeafAdditionEvent","1"
"2022-08-09T16:56:26.224","{▷, place order, send invoice}|{☐, pay, send reminder}","LeafAdditionEvent","1"
"2022-08-09T16:56:26.224","{▷, place order, send invoice}|{☐, pay, send invoice}","LeafAdditionEvent","1"
"2022-08-09T16:56:26.224","{▷, place order, send invoice}|{☐, pay, place order}","LeafAdditionEvent","1"
"2022-08-09T16:56:26.224","{▷, place order, send invoice}|{☐, cancel order}","LeafRemovalEvent","-1"
"2022-08-09T16:56:26.224","{▷, place order, send invoice}|{☐, cancel order, send reminder}","LeafAdditionEvent","1"
"2022-08-09T16:56:26.224","{▷, place order, send invoice}|{☐, cancel order, send invoice}","LeafAdditionEvent","1"
"2022-08-09T16:56:26.224","{▷, place order, send invoice}|{☐, cancel order, place order}","LeafAdditionEvent","1"
"2022-08-09T16:56:26.224","{▷, cancel order, pay, make delivery}|{☐}","LeafRemovalEvent","-1"
"2022-08-09T16:56:26.224","{▷, cancel order, pay, make delivery}|{☐, make delivery}","LeafAdditionEvent","1"
"2022-08-09T16:56:26.224","{▷, cancel order, pay, make delivery}|{☐, pay}","LeafAdditionEvent","1"
"2022-08-09T16:56:26.224","{▷, cancel order, pay, make delivery}|{☐, cancel order}","LeafAdditionEvent","1"
"2022-08-09T16:56:26.224","{▷, cancel order, pay, make delivery}|{☐, send reminder}","LeafAdditionEvent","1"
"2022-08-09T16:56:26.224","{▷, cancel order, pay, make delivery}|{☐, send invoice}","LeafAdditionEvent","1"
"2022-08-09T16:56:26.224","{▷, cancel order, pay, make delivery}|{☐, place order}","LeafAdditionEvent","1"
"2022-08-09T16:56:26.224","{▷, place order, send invoice}|{☐, send reminder}","LeafRemovalEvent","-1"
"2022-08-09T16:56:26.224","{▷, place order, send invoice}|{☐, send reminder, send invoice}","LeafAdditionEvent","1"
"2022-08-09T16:56:26.224","{▷, place order, send invoice}|{☐, send reminder, place order}","LeafAdditionEvent","1"
"2022-08-09T16:56:26.224","{▷, place order, send invoice}|{☐, send invoice}","LeafRemovalEvent","-1"
"2022-08-09T16:56:26.224","{▷, place order, send invoice}|{☐, send invoice, place order}","LeafAdditionEvent","1"
"2022-08-09T16:56:26.224","{place order, pay}|{send reminder, send invoice, place order}","LeafRemovalEvent","-1"
"2022-08-09T16:56:26.224","{▷, cancel order, pay}|{☐, send reminder}","LeafRemovalEvent","-1"
"2022-08-09T16:56:26.224","{▷, cancel order, pay}|{☐, send reminder, send invoice}","LeafAdditionEvent","1"
"2022-08-09T16:56:26.224","{▷, cancel order, pay}|{☐, send reminder, place order}","LeafAdditionEvent","1"
"2022-08-09T16:56:26.224","{▷, place order, send invoice}|{☐, place order}","LeafRemovalEvent","-1"
"2022-08-09T16:56:26.224","{pay, make delivery}|{☐, send invoice, place order}","LeafRemovalEvent","-1"
"2022-08-09T16:56:26.224","{▷, make delivery}|{☐, send invoice, place order}","LeafRemovalEvent","-1"
"2022-08-09T16:56:26.224","{▷, send reminder, pay}|{make delivery, pay}","LeafRemovalEvent","-1"
"2022-08-09T16:56:26.224","{▷, send reminder, pay}|{make delivery, pay, cancel order}","LeafAdditionEvent","1"
"2022-08-09T16:56:26.224","{▷, send reminder, pay}|{make delivery, pay, send reminder}","LeafAdditionEvent","1"
"2022-08-09T16:56:26.224","{▷, send reminder, pay}|{make delivery, pay, send invoice}","LeafAdditionEvent","1"
"2022-08-09T16:56:26.224","{▷, send reminder, pay}|{make delivery, pay, place order}","LeafAdditionEvent","1"
"2022-08-09T16:56:26.224","{▷, send reminder, pay}|{make delivery, cancel order}","LeafRemovalEvent","-1"
"2022-08-09T16:56:26.224","{▷, send reminder, pay}|{make delivery, cancel order, send reminder}","LeafAdditionEvent","1"
"2022-08-09T16:56:26.224","{▷, send reminder, pay}|{make delivery, cancel order, send invoice}","LeafAdditionEvent","1"
"2022-08-09T16:56:26.224","{▷, send reminder, pay}|{make delivery, cancel order, place order}","LeafAdditionEvent","1"
"2022-08-09T16:56:26.224","{▷, place order}|{pay, send invoice, place order}","LeafRemovalEvent","-1"
"2022-08-09T16:56:26.224","{▷, place order}|{pay, cancel order, send invoice}","LeafRemovalEvent","-1"
"2022-08-09T16:56:26.224","{▷, place order}|{pay, cancel order, send invoice, place order}","LeafAdditionEvent","1"
"2022-08-09T16:56:26.224","{send invoice, cancel order, pay, make delivery}|{☐}","LeafRemovalEvent","-1"
"2022-08-09T16:56:26.224","{send invoice, cancel order, pay, make delivery}|{☐, make delivery}","LeafAdditionEvent","1"
"2022-08-09T16:56:26.224","{send invoice, cancel order, pay, make delivery}|{☐, pay}","LeafAdditionEvent","1"
"2022-08-09T16:56:26.224","{send invoice, cancel order, pay, make delivery}|{☐, cancel order}","LeafAdditionEvent","1"
"2022-08-09T16:56:26.224","{send invoice, cancel order, pay, make delivery}|{☐, send reminder}","LeafAdditionEvent","1"
"2022-08-09T16:56:26.224","{send invoice, cancel order, pay, make delivery}|{☐, send invoice}","LeafAdditionEvent","1"
"2022-08-09T16:56:26.224","{send invoice, cancel order, pay, make delivery}|{☐, place order}","LeafAdditionEvent","1"
"2022-08-09T16:56:26.224","{▷, send reminder, pay}|{make delivery, send reminder}","LeafRemovalEvent","-1"
"2022-08-09T16:56:26.224","{▷, send reminder, pay}|{make delivery, send reminder, send invoice}","LeafAdditionEvent","1"
"2022-08-09T16:56:26.224","{▷, send reminder, pay}|{make delivery, send reminder, place order}","LeafAdditionEvent","1"
"2022-08-09T16:56:26.224","{▷, send reminder, pay}|{make delivery, send invoice}","LeafRemovalEvent","-1"
"2022-08-09T16:56:26.232","{▷, send reminder, pay}|{make delivery, send invoice, place order}","LeafAdditionEvent","1"
"2022-08-09T16:56:26.232","{send invoice, send reminder, make delivery}|{☐, send invoice}","LeafRemovalEvent","-1"
"2022-08-09T16:56:26.232","{place order, make delivery}|{send reminder, send invoice, place order}","LeafRemovalEvent","-1"
"2022-08-09T16:56:26.232","{place order, cancel order, pay}|{send reminder, send invoice}","LeafRemovalEvent","-1"
"2022-08-09T16:56:26.232","{place order, cancel order, pay}|{send reminder, send invoice, place order}","LeafAdditionEvent","1"
"2022-08-09T16:56:26.232","{▷, place order}|{pay, cancel order, place order}","LeafRemovalEvent","-1"
"2022-08-09T16:56:26.232","{▷, place order}|{pay, send reminder, send invoice}","LeafRemovalEvent","-1"
"2022-08-09T16:56:26.232","{▷, place order}|{pay, send reminder, send invoice, place order}","LeafAdditionEvent","1"
"2022-08-09T16:56:26.232","{place order, cancel order, pay, make delivery}|{send reminder}","LeafRemovalEvent","-1"
"2022-08-09T16:56:26.232","{place order, cancel order, pay, make delivery}|{send reminder, send invoice}","LeafAdditionEvent","1"
"2022-08-09T16:56:26.232","{place order, cancel order, pay, make delivery}|{send reminder, place order}","LeafAdditionEvent","1"
"2022-08-09T16:56:26.232","{▷, place order, send reminder}|{☐, make delivery}","LeafRemovalEvent","-1"
"2022-08-09T16:56:26.232","{▷, place order, send reminder}|{☐, make delivery, pay}","LeafAdditionEvent","1"
"2022-08-09T16:56:26.232","{▷, place order, send reminder}|{☐, make delivery, cancel order}","LeafAdditionEvent","1"
"2022-08-09T16:56:26.232","{▷, place order, send reminder}|{☐, make delivery, send reminder}","LeafAdditionEvent","1"
"2022-08-09T16:56:26.232","{▷, place order, send reminder}|{☐, make delivery, send invoice}","LeafAdditionEvent","1"
"2022-08-09T16:56:26.232","{▷, place order, send reminder}|{☐, make delivery, place order}","LeafAdditionEvent","1"
"2022-08-09T16:56:26.232","{▷, place order}|{pay, send reminder, place order}","LeafRemovalEvent","-1"
"2022-08-09T16:56:26.232","{▷, place order, send reminder}|{☐, pay}","LeafRemovalEvent","-1"
"2022-08-09T16:56:26.232","{▷, place order, send reminder}|{☐, pay, cancel order}","LeafAdditionEvent","1"
"2022-08-09T16:56:26.232","{▷, place order, send reminder}|{☐, pay, send reminder}","LeafAdditionEvent","1"
"2022-08-09T16:56:26.232","{▷, place order, send reminder}|{☐, pay, send invoice}","LeafAdditionEvent","1"
"2022-08-09T16:56:26.232","{▷, place order, send reminder}|{☐, pay, place order}","LeafAdditionEvent","1"
"2022-08-09T16:56:26.232","{▷, place order, send reminder}|{☐, cancel order}","LeafRemovalEvent","-1"
"2022-08-09T16:56:26.232","{▷, place order, send reminder}|{☐, cancel order, send reminder}","LeafAdditionEvent","1"
"2022-08-09T16:56:26.232","{▷, place order, send reminder}|{☐, cancel order, send invoice}","LeafAdditionEvent","1"
"2022-08-09T16:56:26.232","{▷, place order, send reminder}|{☐, cancel order, place order}","LeafAdditionEvent","1"
"2022-08-09T16:56:26.232","{▷, make delivery}|{pay, cancel order, send invoice}","LeafRemovalEvent","-1"
"2022-08-09T16:56:26.232","{send reminder, cancel order, make delivery}|{cancel order, send invoice}","LeafRemovalEvent","-1"
"2022-08-09T16:56:26.232","{▷, send invoice}|{pay, cancel order, send reminder}","LeafRemovalEvent","-1"
"2022-08-09T16:56:26.232","{▷, send invoice}|{pay, cancel order, send reminder, send invoice}","LeafAdditionEvent","1"
"2022-08-09T16:56:26.232","{▷, send invoice}|{pay, cancel order, send reminder, place order}","LeafAdditionEvent","1"
"2022-08-09T16:56:26.232","{▷, place order, make delivery}|{pay, send reminder}","LeafRemovalEvent","-1"
"2022-08-09T16:56:26.232","{▷, place order, make delivery}|{pay, send reminder, send invoice}","LeafAdditionEvent","1"
"2022-08-09T16:56:26.232","{▷, place order, make delivery}|{pay, send reminder, place order}","LeafAdditionEvent","1"
"2022-08-09T16:56:26.232","{▷, place order, cancel order, pay}|{pay}","LeafRemovalEvent","-1"
"2022-08-09T16:56:26.232","{▷, place order, cancel order, pay}|{pay, cancel order}","LeafAdditionEvent","1"
"2022-08-09T16:56:26.232","{▷, place order, cancel order, pay}|{pay, send reminder}","LeafAdditionEvent","1"
"2022-08-09T16:56:26.232","{▷, place order, cancel order, pay}|{pay, send invoice}","LeafAdditionEvent","1"
"2022-08-09T16:56:26.232","{▷, place order, cancel order, pay}|{pay, place order}","LeafAdditionEvent","1"
"2022-08-09T16:56:26.232","{▷, place order, cancel order, pay, make delivery}|{pay}","LeafAdditionEvent","1"
"2022-08-09T16:56:26.232","{▷, place order, send reminder, pay}|{pay}","LeafRemovalEvent","-1"
"2022-08-09T16:56:26.232","{▷, place order, send reminder, pay}|{pay, cancel order}","LeafAdditionEvent","1"
"2022-08-09T16:56:26.232","{▷, place order, send reminder, pay}|{pay, send reminder}","LeafAdditionEvent","1"
"2022-08-09T16:56:26.232","{▷, place order, send reminder, pay}|{pay, send invoice}","LeafAdditionEvent","1"
"2022-08-09T16:56:26.232","{▷, place order, send reminder, pay}|{pay, place order}","LeafAdditionEvent","1"
"2022-08-09T16:56:26.232","{▷, place order, send reminder, pay, make delivery}|{pay}","LeafAdditionEvent","1"
"2022-08-09T16:56:26.232","{▷, place order, send reminder}|{☐, send reminder}","LeafRemovalEvent","-1"
"2022-08-09T16:56:26.232","{▷, place order, send reminder}|{☐, send reminder, send invoice}","LeafAdditionEvent","1"
"2022-08-09T16:56:26.234","{▷, place order, send reminder}|{☐, send reminder, place order}","LeafAdditionEvent","1"
"2022-08-09T16:56:26.234","{▷, place order, send reminder}|{☐, send invoice}","LeafRemovalEvent","-1"
"2022-08-09T16:56:26.234","{▷, place order, send reminder}|{☐, send invoice, place order}","LeafAdditionEvent","1"
"2022-08-09T16:56:26.234","{▷, place order, send reminder, make delivery}|{pay}","LeafRemovalEvent","-1"
"2022-08-09T16:56:26.234","{▷, place order, send reminder, make delivery}|{pay, cancel order}","LeafAdditionEvent","1"
"2022-08-09T16:56:26.234","{▷, place order, send reminder, make delivery}|{pay, send reminder}","LeafAdditionEvent","1"
"2022-08-09T16:56:26.234","{▷, place order, send reminder, make delivery}|{pay, send invoice}","LeafAdditionEvent","1"
"2022-08-09T16:56:26.234","{▷, place order, send reminder, make delivery}|{pay, place order}","LeafAdditionEvent","1"
"2022-08-09T16:56:26.234","{▷, place order, send reminder}|{☐, place order}","LeafRemovalEvent","-1"
"2022-08-09T16:56:26.234","{▷, place order, send reminder, cancel order}|{☐}","LeafRemovalEvent","-1"
"2022-08-09T16:56:26.234","{▷, place order, send reminder, cancel order}|{☐, make delivery}","LeafAdditionEvent","1"
"2022-08-09T16:56:26.234","{▷, place order, send reminder, cancel order}|{☐, pay}","LeafAdditionEvent","1"
"2022-08-09T16:56:26.234","{▷, place order, send reminder, cancel order}|{☐, cancel order}","LeafAdditionEvent","1"
"2022-08-09T16:56:26.234","{▷, place order, send reminder, cancel order}|{☐, send reminder}","LeafAdditionEvent","1"
"2022-08-09T16:56:26.234","{▷, place order, send reminder, cancel order}|{☐, send invoice}","LeafAdditionEvent","1"
"2022-08-09T16:56:26.234","{▷, place order, send reminder, cancel order}|{☐, place order}","LeafAdditionEvent","1"
"2022-08-09T16:56:26.234","{▷, place order, send reminder, cancel order, pay}|{☐}","LeafAdditionEvent","1"
"2022-08-09T16:56:26.234","{▷, place order, send reminder, cancel order, make delivery}|{☐}","LeafAdditionEvent","1"
"2022-08-09T16:56:26.234","{place order, make delivery}|{☐, send invoice, place order}","LeafRemovalEvent","-1"
"2022-08-09T16:56:26.234","{▷, place order, make delivery}|{pay, send invoice}","LeafRemovalEvent","-1"
"2022-08-09T16:56:26.234","{▷, place order, make delivery}|{pay, send invoice, place order}","LeafAdditionEvent","1"
"2022-08-09T16:56:26.234","{send reminder, cancel order, make delivery}|{send reminder, place order}","LeafRemovalEvent","-1"
"2022-08-09T16:56:26.234","{▷, send invoice}|{☐, make delivery, pay}","LeafRemovalEvent","-1"
"2022-08-09T16:56:26.234","{▷, send invoice}|{☐, make delivery, pay, cancel order}","LeafAdditionEvent","1"
"2022-08-09T16:56:26.234","{▷, send invoice}|{☐, make delivery, pay, send reminder}","LeafAdditionEvent","1"
"2022-08-09T16:56:26.234","{▷, send invoice}|{☐, make delivery, pay, send invoice}","LeafAdditionEvent","1"
"2022-08-09T16:56:26.234","{▷, send invoice}|{☐, make delivery, pay, place order}","LeafAdditionEvent","1"
"2022-08-09T16:56:26.234","{▷, place order, make delivery}|{pay, place order}","LeafRemovalEvent","-1"
"2022-08-09T16:56:26.234","{▷, send invoice}|{☐, make delivery, cancel order}","LeafRemovalEvent","-1"
"2022-08-09T16:56:26.234","{▷, send invoice}|{☐, make delivery, cancel order, send reminder}","LeafAdditionEvent","1"
"2022-08-09T16:56:26.234","{▷, send invoice}|{☐, make delivery, cancel order, send invoice}","LeafAdditionEvent","1"
"2022-08-09T16:56:26.234","{▷, send invoice}|{☐, make delivery, cancel order, place order}","LeafAdditionEvent","1"
"2022-08-09T16:56:26.234","{▷, send invoice}|{☐, make delivery, send reminder}","LeafRemovalEvent","-1"
"2022-08-09T16:56:26.234","{▷, send invoice}|{☐, make delivery, send reminder, send invoice}","LeafAdditionEvent","1"
"2022-08-09T16:56:26.234","{▷, send invoice}|{☐, make delivery, send reminder, place order}","LeafAdditionEvent","1"
"2022-08-09T16:56:26.234","{▷, send invoice}|{pay, send invoice, place order}","LeafRemovalEvent","-1"
"2022-08-09T16:56:26.234","{▷, send invoice}|{pay, cancel order, send invoice}","LeafRemovalEvent","-1"
"2022-08-09T16:56:26.234","{▷, send invoice}|{pay, cancel order, send invoice, place order}","LeafAdditionEvent","1"
"2022-08-09T16:56:26.234","{▷, place order, make delivery}|{pay, cancel order}","LeafRemovalEvent","-1"
"2022-08-09T16:56:26.234","{▷, place order, make delivery}|{pay, cancel order, send reminder}","LeafAdditionEvent","1"
"2022-08-09T16:56:26.234","{▷, place order, make delivery}|{pay, cancel order, send invoice}","LeafAdditionEvent","1"
"2022-08-09T16:56:26.234","{▷, place order, make delivery}|{pay, cancel order, place order}","LeafAdditionEvent","1"
"2022-08-09T16:56:26.234","{send reminder}|{☐, pay, cancel order, send reminder}","LeafRemovalEvent","-1"
"2022-08-09T16:56:26.234","{send reminder}|{☐, pay, cancel order, place order}","LeafRemovalEvent","-1"
"2022-08-09T16:56:26.234","{▷, place order, cancel order, make delivery}|{pay}","LeafRemovalEvent","-1"
"2022-08-09T16:56:26.234","{▷, place order, cancel order, make delivery}|{pay, cancel order}","LeafAdditionEvent","1"
"2022-08-09T16:56:26.234","{▷, place order, cancel order, make delivery}|{pay, send reminder}","LeafAdditionEvent","1"
"2022-08-09T16:56:26.234","{▷, place order, cancel order, make delivery}|{pay, send invoice}","LeafAdditionEvent","1"
"2022-08-09T16:56:26.234","{▷, place order, cancel order, make delivery}|{pay, place order}","LeafAdditionEvent","1"
"2022-08-09T16:56:26.234","{▷, send invoice, pay}|{make delivery, pay}","LeafRemovalEvent","-1"
"2022-08-09T16:56:26.234","{▷, send invoice, pay}|{make delivery, pay, cancel order}","LeafAdditionEvent","1"
"2022-08-09T16:56:26.234","{▷, send invoice, pay}|{make delivery, pay, send reminder}","LeafAdditionEvent","1"
"2022-08-09T16:56:26.234","{▷, send invoice, pay}|{make delivery, pay, send invoice}","LeafAdditionEvent","1"
"2022-08-09T16:56:26.234","{▷, send invoice, pay}|{make delivery, pay, place order}","LeafAdditionEvent","1"
"2022-08-09T16:56:26.234","{▷, send invoice, pay}|{make delivery, cancel order}","LeafRemovalEvent","-1"
"2022-08-09T16:56:26.234","{▷, send invoice, pay}|{make delivery, cancel order, send reminder}","LeafAdditionEvent","1"
"2022-08-09T16:56:26.234","{▷, send invoice, pay}|{make delivery, cancel order, send invoice}","LeafAdditionEvent","1"
"2022-08-09T16:56:26.234","{▷, send invoice, pay}|{make delivery, cancel order, place order}","LeafAdditionEvent","1"
"2022-08-09T16:56:26.234","{▷, send invoice}|{pay, cancel order, place order}","LeafRemovalEvent","-1"
"2022-08-09T16:56:26.234","{▷, send invoice}|{pay, send reminder, send invoice}","LeafRemovalEvent","-1"
"2022-08-09T16:56:26.234","{▷, send invoice}|{pay, send reminder, send invoice, place order}","LeafAdditionEvent","1"
"2022-08-09T16:56:26.234","{▷, send invoice, pay}|{make delivery, send reminder}","LeafRemovalEvent","-1"
"2022-08-09T16:56:26.234","{▷, send invoice, pay}|{make delivery, send reminder, send invoice}","LeafAdditionEvent","1"
"2022-08-09T16:56:26.234","{▷, send invoice, pay}|{make delivery, send reminder, place order}","LeafAdditionEvent","1"
"2022-08-09T16:56:26.234","{▷, send invoice, pay}|{make delivery, send invoice}","LeafRemovalEvent","-1"
"2022-08-09T16:56:26.234","{▷, send invoice, pay}|{make delivery, send invoice, place order}","LeafAdditionEvent","1"
"2022-08-09T16:56:26.234","{▷, send invoice}|{pay, send reminder, place order}","LeafRemovalEvent","-1"
"2022-08-09T16:56:26.234","{▷, send invoice, pay, make delivery}|{make delivery}","LeafRemovalEvent","-1"
"2022-08-09T16:56:26.234","{▷, send invoice, pay, make delivery}|{make delivery, pay}","LeafAdditionEvent","1"
"2022-08-09T16:56:26.234","{▷, send invoice, pay, make delivery}|{make delivery, cancel order}","LeafAdditionEvent","1"
"2022-08-09T16:56:26.234","{▷, send invoice, pay, make delivery}|{make delivery, send reminder}","LeafAdditionEvent","1"
"2022-08-09T16:56:26.234","{▷, send invoice, pay, make delivery}|{make delivery, send invoice}","LeafAdditionEvent","1"
"2022-08-09T16:56:26.234","{▷, send invoice, pay, make delivery}|{make delivery, place order}","LeafAdditionEvent","1"
"2022-08-09T16:56:26.234","{▷, send invoice}|{☐, send invoice, place order}","LeafRemovalEvent","-1"
"2022-08-09T16:56:26.234","{▷, send reminder, make delivery}|{pay, place order}","LeafRemovalEvent","-1"
"2022-08-09T16:56:26.234","{▷, send reminder}|{pay, send reminder, place order}","LeafRemovalEvent","-1"
"2022-08-09T16:56:26.234","{▷, send invoice, cancel order, pay}|{pay}","LeafRemovalEvent","-1"
"2022-08-09T16:56:26.234","{▷, send invoice, cancel order, pay}|{pay, cancel order}","LeafAdditionEvent","1"
"2022-08-09T16:56:26.234","{▷, send invoice, cancel order, pay}|{pay, send reminder}","LeafAdditionEvent","1"
"2022-08-09T16:56:26.234","{▷, send invoice, cancel order, pay}|{pay, send invoice}","LeafAdditionEvent","1"
"2022-08-09T16:56:26.234","{▷, send invoice, cancel order, pay}|{pay, place order}","LeafAdditionEvent","1"
"2022-08-09T16:56:26.234","{▷, send invoice, cancel order, pay, make delivery}|{pay}","LeafAdditionEvent","1"
"2022-08-09T16:56:26.234","{▷, place order, cancel order}|{pay, place order}","LeafRemovalEvent","-1"
"2022-08-09T16:56:26.234","{cancel order, pay, make delivery}|{send reminder, place order}","LeafRemovalEvent","-1"
"2022-08-09T16:56:26.234","{place order, send invoice}|{pay, send invoice, place order}","LeafRemovalEvent","-1"
"2022-08-09T16:56:26.234","{▷, send invoice, send reminder, pay}|{pay}","LeafRemovalEvent","-1"
"2022-08-09T16:56:26.234","{▷, send invoice, send reminder, pay}|{pay, cancel order}","LeafAdditionEvent","1"
"2022-08-09T16:56:26.234","{▷, send invoice, send reminder, pay}|{pay, send reminder}","LeafAdditionEvent","1"
"2022-08-09T16:56:26.234","{▷, send invoice, send reminder, pay}|{pay, send invoice}","LeafAdditionEvent","1"
"2022-08-09T16:56:26.234","{▷, send invoice, send reminder, pay}|{pay, place order}","LeafAdditionEvent","1"
"2022-08-09T16:56:26.234","{▷, send invoice, send reminder, pay, make delivery}|{pay}","LeafAdditionEvent","1"
"2022-08-09T16:56:26.234","{▷, send invoice, send reminder}|{☐, make delivery}","LeafRemovalEvent","-1"
"2022-08-09T16:56:26.234","{▷, send invoice, send reminder}|{☐, make delivery, pay}","LeafAdditionEvent","1"
"2022-08-09T16:56:26.234","{▷, send invoice, send reminder}|{☐, make delivery, cancel order}","LeafAdditionEvent","1"
"2022-08-09T16:56:26.234","{▷, send invoice, send reminder}|{☐, make delivery, send reminder}","LeafAdditionEvent","1"
"2022-08-09T16:56:26.234","{▷, send invoice, send reminder}|{☐, make delivery, send invoice}","LeafAdditionEvent","1"
"2022-08-09T16:56:26.234","{▷, send invoice, send reminder}|{☐, make delivery, place order}","LeafAdditionEvent","1"
"2022-08-09T16:56:26.234","{▷, send invoice, send reminder}|{☐, pay}","LeafRemovalEvent","-1"
"2022-08-09T16:56:26.234","{▷, send invoice, send reminder}|{☐, pay, cancel order}","LeafAdditionEvent","1"
"2022-08-09T16:56:26.234","{▷, send invoice, send reminder}|{☐, pay, send reminder}","LeafAdditionEvent","1"
"2022-08-09T16:56:26.234","{▷, send invoice, send reminder}|{☐, pay, send invoice}","LeafAdditionEvent","1"
"2022-08-09T16:56:26.234","{▷, send invoice, send reminder}|{☐, pay, place order}","LeafAdditionEvent","1"
"2022-08-09T16:56:26.234","{▷, send reminder}|{pay, send reminder, send invoice}","LeafRemovalEvent","-1"
"2022-08-09T16:56:26.234","{▷, send invoice, cancel order, make delivery}|{pay}","LeafRemovalEvent","-1"
"2022-08-09T16:56:26.234","{▷, send invoice, cancel order, make delivery}|{pay, cancel order}","LeafAdditionEvent","1"
"2022-08-09T16:56:26.234","{▷, send invoice, cancel order, make delivery}|{pay, send reminder}","LeafAdditionEvent","1"
"2022-08-09T16:56:26.234","{▷, send invoice, cancel order, make delivery}|{pay, send invoice}","LeafAdditionEvent","1"
"2022-08-09T16:56:26.234","{▷, send invoice, cancel order, make delivery}|{pay, place order}","LeafAdditionEvent","1"
"2022-08-09T16:56:26.234","{▷, send invoice, send reminder}|{☐, cancel order}","LeafRemovalEvent","-1"
"2022-08-09T16:56:26.234","{▷, send invoice, send reminder}|{☐, cancel order, send reminder}","LeafAdditionEvent","1"
"2022-08-09T16:56:26.234","{▷, send invoice, send reminder}|{☐, cancel order, send invoice}","LeafAdditionEvent","1"
"2022-08-09T16:56:26.234","{▷, send invoice, send reminder}|{☐, cancel order, place order}","LeafAdditionEvent","1"
